978,2023.01.02. 오전 10:36,IT과학,머니투데이 | 네이버,네이버클라우드 김유원 단독대표 체제 변경,"네이버클라우드가 김유원 대표 취임으로 글로벌 성장 속도를 높인다는 소식이 전해졌다. 이를 발표한 네이버클라우드는 지난달 30일 이사회에서 김유원 대표를 단독 리더로 임명했다고 밝혔다. 지난해 9월부터 공동대표로 활약해온 김 대표는 국내 최고의 데이터와 기술 전문가로 평가받는 인재이다. 그동안 김 대표는 네이버 데이터를 총괄하며, 네이버클라우드의 성장을 주도해왔다. 박원기 전 대표는 이제 APAC 아시아태평양 사업개발 대표직을 맡게 되며, 글로벌 사업 확장을 주도하게 될 예정이다. 박 대표는 클라우드에 대한 폭넓은 인사이트와 노하우를 바탕으로 네이버클라우드의 경쟁력을 높일 것으로 예상된다. 김 대표는 글로벌 최고 수준의 기술력과 클라우드 플랫폼을 결합해 고도화된 기술 생태계로 파트너들이 접근할 수 있도록 지원할 계획이다. 또한 클라우드 네이티브 패러다임이 주도하는 산업환경에서 네이버클라우드는 기술 트렌드를 주도하는 프로덕트를 선보이며, 모두가 글로벌 시장에서 성장할 수 있도록 지원할 것이라고 강조했다.",https://n.news.naver.com/mnews/article/008/0004835366?sid=105
3817,2023.01.05. 오후 1:45,IT과학,전자신문 | 네이버,CES2023 포토LG 올레드 지평선,"세계적으로 유명한 가전 및 정보기술 IT 전시회인 CES 2023이, 코로나 팬데믹 이후 가장 큰 규모로 열린다. 이번 전시회에서는 새로운 혁신적인 기술들이 선보일 예정이며, 많은 기업들이 참가하여 전 세계에서 주목받을 것으로 예상된다. CES 2023은 코로나 이전과는 다르게 온라인과 오프라인 모두에서 진행되어 참가자들의 안전을 고려했다. 이번 전시회를 통해 세계 각국의 기술산업의 발전과 혁신을 지지하는 코리아 뉴스의 기대감이 더욱 커져간다.",https://n.news.naver.com/mnews/article/030/0003070620?sid=105
515,2023.01.02. 오후 3:56,IT과학,전자신문 | 네이버,NIA 2022 국가지능정보화백서 발간,"한국지능정보사회진흥원(NIA)이 국가 지능정보화의 현황과 디지털 정책 성과를 담은 2022 국가지능정보화백서를 발간했다. 이번 백서는 새로운 정부 출범으로 인한 디지털 정책의 변화 흐름을 분석해, 데이터를 기반으로 선정된 국가지능정보화 12대 이슈를 인포그래픽으로 정리하였다.  2022 국가지능정보화백서는 특집 디지털 혁신으로 확장되는 새로운 시대, 지능정보화 추진 현황, 지능정보화 활용 및 확산 그리고 지능정보화의 미래로 구성되어 있다.  특별기고를 통해 지능정보사회로의 진전과 문명사적 의의를 살펴보았고, 심화되는 디지털 경제의 제도적 개선 방향과 보편화된 디지털 일상에서 공유해야 할 규범적 가치에 대한 방향성도 제시하였다.  황종성 NIA 원장은 “백서가 국가지능정보화의 현재를 점검하는 가치있는 자료가 되고, 우리나라의 디지털 미래가 나아갈 방향을 제시하는 유용한 밑거름이 되길 바란다”고 밝혔다.",https://n.news.naver.com/mnews/article/030/0003069791?sid=105
7808,2023.01.10. 오후 2:30,IT과학,디지털데일리 | 네이버,노르마 사우디에 양자보안 솔루션 수출··· “네옴시티에도 도입 기대”,"노르마, 사우디 ITB와 업무협약 체결…IoT 보안 솔루션 Q케어 수출 예상 노르마는 사물인터넷 IoT 보안 기업으로, 사우디아라비아 기업인 IT BELT와 양자보안 솔루션 수출 업무협약을 체결했다고 밝혔다. 이에 따라 예상 수출 규모는 약 25억원으로, 중동에서의 첫 성공 사례를 기대한다. Q케어 시리즈는 양자내성암호 PQC 기술을 적용한 IoT 보안 솔루션이다. 이번 협약을 통해, 노르마는 ITB의 네옴시티 프로젝트에 솔루션을 적용할 수 있게 될 것으로, 더 나아가 중동 전역과 유럽 등지에 수출을 확대할 것으로 기대된다. 노르마의 정현철 대표는 ""이번 업무협약을 통해 중동 수출에 물고를 쳐, 성공적인 현지화를 이끌 것""이라며 ""ITB와의 긴밀한 협력을 통해 더 많은 비즈니스 기회로 이어질 것""이라고 말했다.",https://n.news.naver.com/mnews/article/138/0002140502?sid=105
7861,2023.01.10. 오후 1:36,IT과학,전자신문 | 네이버,모티브인텔리전스 CTV광고 세미나 개최,"모티브인텔리전스 대표인 양준모가 광고와 마케팅 분야 실무자들을 대상으로 CTV 커넥티드 TV 광고 세미나를 개최할 예정이라고 10일 발표했다. 모티브인텔리전스는 국내에서 가장 큰 CTV 광고 플랫폼을 운영하고 있으며, 이번 행사를 통해 국내 CTV 광고 시장의 현황, 생태계, 특성, 활용 방안, 집행 사례 등 다양한 이슈를 다뤄볼 예정이다. 세미나는 모티브인텔리전스의 CTV 광고 전문가들이 신청회사를 방문하여 진행될 예정이며, 신청은 회사 홈페이지에서 가능하다.  모티브인텔리전스 미디어사업본부 이사인 정인준은 “세계적 관심이 높아져가는 CTV 광고에 대한 국내에서의 성장세가 높아지고 있으며, 모티브인텔리전스의 CTV 광고 매출도 전년 대비 4배 가까이 성장했다”며 “세미나를 통해 CTV 광고에 대한 이해와 활용성을 높여 기업들의 광고 활동을 개선하는 데 도움을 줄 것”이라고 전했다.  모티브인텔리전스는 광고 분야에서 PC와 모바일에 한정되어 있었던 프로그래매틱 광고 영역을 TV로 확장해 국내에서 최초로 CTV 커넥티드TV 광고 플랫폼을 선보이며, PC, 모바일, TV를 모두 커버하는 광고 기술력을 갖춘 기업으로 성장하였다. 또한, 지난해 대한민국 디지털 광고대상 애드테크 부문 대상을 수상하며 기업 공개 IPO를 준비 중이다.",https://n.news.naver.com/mnews/article/030/0003071701?sid=105
5587,2023.01.06. 오전 6:00,IT과학,연합뉴스 | 네이버,CES 2023 코트라 통합한국관서 91개 혁신 중소기업 기술 선보인다,"91 innovative small and medium-sized Korean companies are set to participate in a special joint Korean exhibition hall at the Consumer Electronics Show (CES) 2023, the world's largest home appliances and IT trade show in Las Vegas, USA. The Korea Trade-Investment Promotion Agency (KOTRA) and 11 related agencies, including the Korea Institute for Advancement of Technology (KIAT) and Incheon Technopark, will support the operation of the hall, offering Korean companies the opportunity to showcase various new technologies related to metaverse, web3, digital health, and mobility in line with this year's CES trends. Ten Korean companies, who unveiled innovative products such as a treatment device for degenerative brain diseases, eco-friendly vegetable production systems, and smart baby beds, have already won the CES Innovation Awards. KOTRA is also organizing pitching events for Korean startups targeting Silicon Valley's major venture capitalists. Additionally, on January 4, a seminar featuring experts discussing the prospects for the US consumer home appliance market and Korean companies' local entry strategies was held. According to Yoo Jeong-yeol, head of KOTRA, the agency is committed to actively supporting Korean innovative companies in showcasing their cutting-edge technology and building business partnerships with buyers from around the world.",https://n.news.naver.com/mnews/article/001/0013684773?sid=105
1159,2023.01.02. 오전 8:59,IT과학,조선비즈 | 네이버,허은철 GC녹십자 대표 “도전 DNA 다시 흔들어 깨울 때”,"GC녹십자 대표인 허은철 사장이 2일 신년사를 통해 “만들기 힘든 약 그러나 꼭 필요한 약”을 만들기 위해 끈질긴 도전을 이어나갈 것을 강조했다. 그는 이 같은 내용의 2023년 신년사를 발표하고, 새해 업무를 본격적으로 시작했다. 조선DB 기사에 따르면, 허 사장은 “어려울수록 포기를 모르는 도전의 DNA를 다시 흔들어 깨울 때”라며 이번 신년사를 전달했다고 한다. 이번 신년사는 장기화하는 신종 코로나바이러스 감염증 코로나19 확산세를 고려해 별도 시무식 없이 진행되었다. 허 사장은 “창립 후 56년의 시간 동안 반복되는 전진과 후퇴로 인해 쌓인 경험이, 성장을 위한 양질의 연료가 되었다”라며, “이제 다시 청년의 심장으로 목표를 향해 다시 한 번 뛰어오르고자 한다”고 전했다. 마지막으로 허 사장은 “지난해 모든 GC 임직원의 노고에 감사하며, 같은 실력으로 올 한해도 도전을 뒷받침할 것”이라며, “청년의 심장으로 최선을 다하자”고 마무리했다.",https://n.news.naver.com/mnews/article/366/0000866605?sid=105
1813,2023.01.03. 오전 11:09,IT과학,연합뉴스 | 네이버,CES 2023 모빌리티 향연,"미국 네바다 주 라스베이거스 컨벤션센터에서는 올해 4일간에 걸쳐 세계 최대 가전 및 IT 정보기술 박람회인 CES 2023이 개최됩니다. 세계 곳곳에서 참가하는 수많은 기업들은 다양한 혁신기술을 선보일 예정입니다. CES 2023은 3년 만에 다시 오프라인으로 개최되며, 자동차 전시부터 인공지능(AI) 등 다양한 분야의 기업들이 참가하게 됩니다. 이번 박람회에서는 모빌리티 분야에서 최신 기술을 선보이는 업체들이 주목될 전망입니다. 지난 2021년에는 코로나19로 인한 영향으로 온라인으로 진행되었으나, 이번에는 대규모 현장 개최가 가능하게 되어 수많은 전시와 혁신 기술 소개가 진행될 것으로 보입니다. CES 2023은 참가 기업들뿐 아니라 소비자들에게도 많은 관심을 받으며, 이제 곧 다양한 혁신기술들이 선보여질 예정입니다.",https://n.news.naver.com/mnews/article/001/0013678588?sid=105
4507,2023.01.05. 오전 6:05,IT과학,연합뉴스 | 네이버,LG전자 모빌리티에 대한 진심,"미국 네바다주 라스베이거스에서 열린 세계 최대 가전·IT 정보기술 박람회 CES 2023에서 LG전자가 모빌리티 전장 관련 설명을 했다. 4일 현지시간, LG전자 프레스 컨퍼런스에서 조주완 대표이사 사장은 모빌리티 전장 관련 세부사항을 발표했다. 이번 발표에서는 자동차, 로봇, 드론 등으로 이루어진 분야에서 LG의 기술력을 어필했다. LG 전자의 모빌리티 분야에서는 기존 자동차 산업 혹은 의료 분야에서 사용할 수 있는 금속 배터리 기술 및 로봇 엔진과 같은 첨단 기술을 선보였다. 모바일 기기를 통한 쉬운 조작과 높은 효율성, 성능 강화가 주된 특징이다. 새로운 기술력을 바탕으로 LG전자는 미래 모빌리티 시장에서 높은 성과를 예상하고 있다. 이번 CES 2023에서 LG전자는 다양한 분야에서 높은 수준의 기술력을 선보이며 기존에도 축적된 실력을 더욱 강화하는 자세를 보여주고 있다.",https://n.news.naver.com/mnews/article/001/0013682526?sid=105
843,2023.01.02. 오전 11:33,IT과학,연합뉴스 | 네이버,신년사 발표하는 윤풍영 사장,"안녕하세요. 연합뉴스에서 근무하는 윤풍영 기자입니다.  오늘 SK C&C의 사장님께서 경기 성남시 분당구에 위치한 SK U타워에서 열린 신년회에서 신년사를 하셨습니다.  SK C&C는 최근 IT 분야에서 안정적인 성장세를 보이며, 이번 신년사에서는 고객의 만족을 최우선으로 생각하며 더욱 노력하겠다는 다짐을 밝혔습니다.  SK C&C의 앞으로의 발전과 성장에 대한 기대감이 높아지고 있으며, 좋은 결과를 얻을 수 있도록 끊임없이 노력할 것입니다. 이상입니다. 감사합니다.",https://n.news.naver.com/mnews/article/001/0013676450?sid=105
