23995,2023.01.04. 오후 2:06,사회,연합뉴스 | 네이버,지난해 자장면 가격 13.8% 올라,"지난해, 대표적인 외식품목 8개의 가격이 모두 상승하여, 고물가 상황에 놓인 소비자들에게는 좋지 않은 소식이다. 4일 한국소비자원 가격정보 종합포털인 참가격에 따르면, 지난해 12월 기준 서울에서 대표 외식품목 8개의 평균 가격은 작년 1월보다 13.8%까지 상승했다.  가격 상승률이 가장 높은 품목은 자장면으로, 연초에는 5,769원이었지만 12월에는 6,569원으로 13.8%까지 올랐다. 김밥의 가격도 2,769원에서 3,100원으로 11.9% 상승한 것으로 조사됐다.  이러한 상황에 한국의 소비자들은 더욱 불편함을 느끼고 있으며, 자주 먹는 음식에 대한 가격 변화에 더욱 신경을 쓰는 것으로 보인다. 미래에 대한 불안감도 높아지고 있으며, 이에 대한 대책 마련이 시급하다.",https://n.news.naver.com/mnews/article/001/0013681286?sid=102
15882,2023.01.03. 오후 2:35,사회,뉴스1 | 네이버,코로나19 위중증 환자 연일 600명대,"신종 코로나바이러스 감염증 코로나19으로 인한 신규 확진자 수가 서울에서 상당한 규모로 발생하고 있다는 소식입니다. 3일 오후 서울 광진구 코로나19 거점 전담병원인 혜민병원에서는 총 8만1056명에 달하는 신규 확진자들이 발생되었습니다. 이에 따라 구급대원들은 환자들을 이송하는 작업을 수행하고 있습니다. 이날 0시 기준, 중증 환자 중 재원된 인원 수는 620명으로 전날보다 17명 감소하였습니다. 하지만, 해당 수치가 사흘 연속 600명대를 유지하고 있기 때문에 여전히 상시 대비 병원 입원 인원이 부담스러운 상황입니다. 코로나19는 아직까지도 우리 국민의 건강과 생명을 위협하고 있기 때문에 모두가 방역 수칙을 철저히 준수하며, 대처해 나가는 것이 필요해 보입니다.",https://n.news.naver.com/mnews/article/421/0006556076?sid=102
14077,2023.01.03. 오후 4:49,사회,더팩트 | 네이버,한제현 서울시 행정2부시장 사의…후임 유창수 유력,"서울시 행정2부시장 한제현이 사임하게 되었다. 한 부시장은 2022년 9월 14일 오후 시청에서 열린 공개 토론회에서 수해예방 주제로 개회사를 하고 이를 통해 사임 선언을 했다. 이에 따라 한 부시장이 서울시에서 물러나게 된다. 서울시는 지난해 말 국회 국정조사특별위원회 기관보고를 완료한 뒤 한 부시장이 오세훈 시장에게 사의를 표명한 것이 밝혀졌다. 한 부시장은 7월 29일 임명된 이후 약 5개월 만에 사임을 결정하게 되었다. 한제현 부시장은 기술고시 27회에서 공직에 입문하여 도시계획과장, 재생정책기획관, 물순환안전국장, 도시기반시설본부장, 안전총괄실장 등을 역임한 경력을 가지고 있다. 그는 후배들에게 길을 열어주기 위해 비교적 짧은 임기 내에 사임을 결정한 것으로 알려졌다. 한 부시장의 후임으로는 유창수 주택정책실장이 유력한 후보로 거론되고 있으며, 지난해 8월 외부 공모를 통해 주택정책실장으로 임명되었다. 행정1·2부시장은 대통령이 임면 권한을 가지는 차관급 정무직 국가공무원으로 시의 임명제청을 거쳐 대통령 재가를 거쳐 임명된다. 발로 뛰는 더팩트는 24시간 여러분의 제보를 기다리고 있다.",https://n.news.naver.com/mnews/article/629/0000193731?sid=102
48661,2023.01.09. 오후 3:14,사회,뉴시스 | 네이버,안성소식 시 생애 첫 주민등록증 발급 축하카드 전달 등,"안성, 경기도 - 안성시에서는 만 17세 이상 청소년들이 주민등록증을 발급받을 때, 함께 축하카드를 증정한다고 밝혔다. 축하카드는 청소년들의 미래와 꿈이 담긴 응원 메시지가 담겨 있으며, 주민등록증 발급 대상자는 모든 행정복지센터에서 신청할 수 있다.  또한, 안성시는 시와 미국 캘리포니아주 브레아시가 자매결연을 맺은 후, 청소년 홈스테이 프로그램을 기획하였다. 11번째 시행되는 이번 홈스테이 프로그램에는 안성시 중학생 30명이 참가하여, 브레아시 현지 가정에서 학습체험과 문화체험을 하게 된다.  안성시는 청소년들의 꿈과 미래를 응원하며, 국내 및 해외 교류 프로그램을 통해 학생들의 교육 수준을 향상시키는데 노력할 것이다.  사진 출처: 안성시 제공",https://n.news.naver.com/mnews/article/003/0011633527?sid=102
6026,2023.01.02. 오후 4:45,사회,노컷뉴스 | 네이버,경주엑스포대공원 새해 첫 행운 이벤트 전국 5가족 선정,"2023년 새해를 맞이해 전국에서 경주엑스포대공원을 찾은 5가족이 새해 첫 행운을 누렸다. 공원은 1월 1일 첫 입장객, 첫 다자녀 3명 이상, 첫 3대 가족, 첫 외국인, 첫 토끼띠 입장객 등 5가족에게 웰컴박스를 증정하는 이벤트를 진행했다. 결과적으로, 첫 방문객으로는 울산에서 온 한성욱 51 씨와 부인 정은하 51 씨 딸 한상은 12 양이 선정됐다. 첫 토끼띠 방문객의 행운은 거제도에서 온 이준기 36 씨에게 돌아갔고, 첫 다자녀 방문객으로 대전에서 온 김종찬 39 씨가 선택됐다. 또한, 첫 3대 가족으로 전주에서 온 오태식 67 씨 가족과 첫 외국인 방문객으로 말레이시아에서 온 Tan Chen Loon 47 씨 가족이 선정됐다. 경주엑스포대공원 대표인 류희림씨는 ""전국 각지에서 경주를 방문한 관광객들이 행운의 선물을 받아가게 됐다. 올해는 경주엑스포대공원의 행운이 전국으로 퍼져나가길 기대한다""고 밝혔다.",https://n.news.naver.com/mnews/article/079/0003723323?sid=102
58900,2023.01.10. 오전 11:28,사회,뉴시스 | 네이버,검체 정리하는 의료진,"안녕하십니까? 김근수 기자입니다. 최근 국내 코로나19 신규 확진자 수가 상승세를 보이고 있는 가운데, 오늘(10일) 양천구 보건소 선별진료소에서 의료진이 검사를 준비하고 있습니다. 이 자리에서는 전일 기준으로 6만 41명의 신규 확진자가 발생했다고 전해졌습니다. 또한, 독자 여러분께서는 소중한 제보를 보내주실 수 있습니다. 뉴시스는 독자 여러분께서 보내주신 제보를 적극적으로 반영할 예정입니다. 고맙습니다.",https://n.news.naver.com/mnews/article/003/0011634981?sid=102
13228,2023.01.03. 오후 6:51,사회,노컷뉴스 | 네이버,충북대학교 총장 선거 5명 후보 등록,"충북대학교에서 총장을 뽑는 선거에 5명이 입후보했습니다. 이에 따라 선거인명부가 확정되고, 선거운동 기간이 17일까지 진행됩니다. 후보 등록순으로 이재은, 홍진태, 임달호, 김수갑, 고창섭 교수가 후보 등록을 했습니다. 총장 선거 투표 반영 비율은 교수 69％, 직원 23％, 학생 8％로 나타났습니다. 이번 선거 결과가 충북대학교의 미래에 큰 영향을 미칠 것으로 보입니다.",https://n.news.naver.com/mnews/article/079/0003723858?sid=102
51887,2023.01.09. 오전 10:11,사회,머니S | 네이버,부산시민 88.1% 학교 아침 체육활동 필요…부산교육청 여론조사 결과 발표,"부산광역시교육청 교육감 하윤수가 이번 아침 체육활동에 참여해 눈길을 끌었다. 부산시교육청이 추진하고 있는 아침 체육활동에 대한 긍정적인 의견이 88%를 넘는 것으로 나타났다. 지난해 12월 부산 교육정책 정기 여론조사에서도 아침 체육활동에 대한 필요성이 88.1%로 나타났다는 결과를 밝힌 바 있다. 부산교육청이 실시한 이번 여론조사는 부산시민 1,500명과 학부모 476명을 대상으로 조사했다. 결과를 자세히 살펴보면, 아침 체육활동이 ""필요하다""가 61.8%, ""매우 필요하다""가 26.3%, ""필요하지 않다""가 9.5% 등의 순서로 나타났다. 전반적인 평가는 ""필요하다""가 88.1%로 ""필요하지 않다""가 10.7% 대비 높게 나타났다. 조사 결과, 아침 체육활동이 필요하다는 의견의 주요 이유는 건강한 체력이 바탕이 되어야 스트레스도 줄고 정신이 맑아져 학업에 도움이 될 것 같다는 것이다. 김범규 시교육청 생활체육건강과장은 아침 체육활동 정책의 3가지 기본 원칙은 교직원 업무 ZERO화, 현장 중심 모델 마련, 운영 방법의 자율화인 것으로 밝혔다. 하윤수 부산광역시교육감은 부산교육을 학생들이 체·덕·지가 균형 있게 발달한 미래사회의 리더로 성장할 수 있게 변화시키겠다며 교직원 업무가 가중되지 않도록 잘 살피고, 현장 중심 학교 특성에 맞는 자율화 시스템을 만들겠다고 밝혔다. 더욱 건강한 부산교육을 위해 부산시교육청은 학교 요청 사항에 대해 적극적으로 지원할 계획이다.",https://n.news.naver.com/mnews/article/417/0000885085?sid=102
10489,2023.01.02. 오전 10:36,사회,MBC | 네이버,송년회서 무시했다‥같은 몽골인 살해한 남성 검거,"포천경찰서는 몽골 출신 남성 살해 사건 용의자로 50대 몽골 국적 남성을 검거하고, 이 남성에 대해 구속영장을 신청할 예정이라고 밝혔습니다. 해당 용의자는 지난 1일 새벽 4시 15분쯤 피해자인 30대 몽골 국적 남성의 숙소에 들어가 흉기로 남성을 살해한 혐의를 받고 있습니다.  경찰은 당시 회사 숙소 근처에서 잠을 자고 있던 30대 남성을 향해 공격을 가한 용의자를 모습을 파악하고, 주위에 있던 동료들의 신속한 신고로 빠르게 검거했다고 밝혔습니다. 하지만, 피해자는 병원으로 이송됐지만 결국 사망했습니다. 경찰에 따르면, 두 사람은 지난해 몽골인 송년회 모임에서 처음 만난 뒤 다툼이 있었으며, 용의자는 술에 취해 숙소 근처에서 피해자를 만나 살인을 저지른 것으로 조사됐습니다.  이러한 사건으로 인해 몽골 국민들 사이에서는 충격과 분노가 일어나고 있습니다. 포천경찰서는 이번 사건과 관련하여 잘못된 용의자 검거가 없도록 철저한 조사를 진행할 예정이라고 밝혔습니다.",https://n.news.naver.com/mnews/article/214/0001245211?sid=102
50108,2023.01.09. 오후 1:22,사회,뉴시스 | 네이버,김포시 구래·마산동에 혁신 창업 클러스터 조성,"김포시, 구래 마산동 내 국유지로 혁신창업 클러스터 조성 김포시는 구래 마산동 내 국유지 8만 4,000㎡를 혁신창업 클러스터로 조성한다는 계획을 발표했다. 이번 클러스터 조성은 김병수 시장이 중앙부처와의 끊임없는 소통을 통해 적극적으로 추진한 결과물로 꼽혀지고 있다. 기획재정부는 최근 2023년도 제1차 국유재산정책심의위원회를 열고, 구래동 5만 5,000㎡과 마산동 2만 9,000㎡ 내 기재부 소유 국유지를 토지개발 신규 사업대상지로 선정했다고 김포시가 밝혔다. 시는 이에 따라 기재부의 사업계획 수립 승인 절차를 마치는 즉시, 이 곳을 대형상업시설과 문화복합시설을 갖춘 미래산업 융·복합 클러스터로 조성할 예정이다. 김병수 시장은 이번 국유지를 활용한 클러스터 조성이 주택공급과 산업 유치보다는 자족 기능을 갖춘 부가산업 확충으로 일자리 창출 등이 가능한 지역경제 활성화를 유도할 용도로 개발돼야 한다고 강조했다. 또한 미래산업 융복합 클러스터가 조성될 경우, 김포한강2 콤팩트시티와 서울 지하철 5호선 김포 연장사업의 시너지 효과를 통해 지역 경제력이 강화될 것으로 기대하고 있다. 김병수 시장은 이번 국유지 조성 계획이 성공적으로 마무리될 수 있도록 기관과의 협의를 통해 신속하게 추진할 계획이라고 말했다. 클러스터 조성을 통해 김포시가 미래 차세대 산업 발전의 핵심 지역으로 거듭날 수 있도록 노력할 것으로 보인다.",https://n.news.naver.com/mnews/article/003/0011633265?sid=102
